Employee ID,Basic Salary
612,28280.0
613,43129.0
614,22199.0
615,34336.0
616,29211.0
617,48261.0
618,35676.0
619,28186.0
620,
621,
622,43479.0
623,
624,25051.0
625,39775.0
626,22702.0
627,
628,26003.0
629,37666.0
630,23078.0
631,44388.0
632,21009.0
633,
634,41272.0
635,
636,23431.0
637,45763.0
638,
639,27572.0
640,21299.0
641,43495.0
642,29333.0
643,32070.0
644,
645,34617.0
646,46101.0
647,33357.0
648,33393.0
649,33276.0
650,20304.0
651,25628.0
652,31479.0
653,26883.0
654,
655,41431.0
656,41038.0
657,49501.0
658,33563.0
659,24463.0
660,32651.0
661,20930.0
662,23751.0
663,29124.0
664,47283.0
665,41713.0
666,22363.0
667,49330.0
668,42337.0
669,46922.0
670,35415.0
671,23350.0
672,34298.0
673,30891.0
674,
675,34439.0
676,25282.0
677,34283.0
678,33349.0
679,
680,47774.0
681,31954.0
682,35780.0
683,32051.0
684,39433.0
685,
686,26285.0
687,24996.0
688,40694.0
689,42108.0
690,45533.0
691,28164.0
692,32461.0
693,29610.0
694,45273.0
695,
696,39628.0
697,21321.0
698,21277.0
699,24677.0
700,45566.0
701,24315.0
702,43423.0
703,43752.0
704,22604.0
705,35446.0
706,32488.0
707,24256.0
708,47462.0
709,25858.0
710,
711,34224.0
712,31865.0
713,27174.0
714,23351.0
715,27244.0
716,46850.0
717,22915.0
718,44295.0
719,20877.0
720,20622.0
721,31207.0
722,32732.0
723,47952.0
724,25678.0
725,46606.0
726,24988.0
727,28784.0
728,
729,46472.0
730,45030.0
731,42733.0
732,27583.0
733,26753.0
734,49852.0
735,45339.0
736,41734.0
737,35753.0
738,28848.0
739,43689.0
740,41831.0
741,26107.0
742,38384.0
743,49393.0
744,
745,33380.0
746,22788.0
747,30463.0
748,42073.0
749,28231.0
750,
751,37395.0
752,
753,40619.0
754,
755,30552.0
756,24711.0
757,47054.0
758,44986.0
759,49296.0
760,35804.0
761,42929.0
762,35821.0
763,
764,37356.0
765,33065.0
766,27660.0
767,35398.0
768,46600.0
769,22082.0
770,
771,42403.0
772,
773,33899.0
774,26482.0
775,42601.0
776,31996.0
777,47224.0
778,35626.0
779,
780,36430.0
781,45205.0
782,44539.0
783,24933.0
784,41229.0
785,32020.0
786,33260.0
787,
788,21905.0
789,22468.0
790,39283.0
791,34304.0
792,38882.0
793,23262.0
794,38748.0
795,37653.0
796,
797,34959.0
798,21258.0
799,44848.0
800,36024.0
801,29770.0
802,48623.0
803,48446.0
804,41872.0
805,32995.0
806,24166.0
807,26872.0
808,
809,36316.0
810,43713.0
811,31765.0
812,41244.0
813,29478.0
814,27562.0
815,33701.0
816,31869.0
817,25237.0
818,34903.0
819,42778.0
820,45491.0
821,
822,28607.0
823,30518.0
824,45117.0
825,46247.0
826,29228.0
827,
828,47365.0
829,
830,36452.0
831,49991.0
832,40986.0
833,24157.0
834,27334.0
835,32076.0
836,
837,
838,34406.0
839,
840,23637.0
841,37573.0
842,21283.0
843,41114.0
844,22701.0
845,28406.0
846,42047.0
847,40348.0
848,30938.0
849,29373.0
850,45208.0
851,27474.0
852,48838.0
853,39654.0
854,33749.0
855,25302.0
856,47692.0
857,
858,39052.0
859,45207.0
860,21990.0
861,45582.0
862,39179.0
863,42794.0
864,22151.0
865,32384.0
866,38782.0
867,30339.0
868,33239.0
869,20166.0
870,43974.0
871,37710.0
872,30937.0
873,27947.0
874,27192.0
875,21584.0
876,21702.0
877,36585.0
878,36619.0
879,
880,35075.0
881,43813.0
882,43154.0
883,40499.0
884,47512.0
885,22264.0
886,23204.0
887,43753.0
888,44342.0
889,43086.0
890,44752.0
891,
892,30022.0
893,
894,
895,32126.0
896,33890.0
897,39011.0
898,37661.0
899,
900,
901,30286.0
902,43130.0
903,49802.0
904,33491.0
905,20528.0
906,23190.0
907,39030.0
908,38528.0
909,
910,35746.0
911,39974.0
912,31803.0
913,32718.0
914,42627.0
915,23791.0
916,49192.0
917,27955.0
918,43241.0
919,26614.0
920,21737.0
921,20628.0
922,31457.0
923,45880.0
924,43255.0
925,26327.0
926,40406.0
927,45085.0
928,
929,31147.0
930,39492.0
931,37223.0
932,34866.0
933,
934,22106.0
935,23959.0
936,37698.0
937,32341.0
938,46788.0
939,27329.0
940,28234.0
941,38724.0
942,31460.0
943,
944,27137.0
945,
946,46682.0
947,29835.0
948,23984.0
949,33543.0
950,26174.0
951,25866.0
952,36623.0
953,28304.0
954,33237.0
955,25997.0
956,40653.0
957,
958,20407.0
959,25419.0
960,24535.0
961,31249.0
962,22053.0
963,49223.0
964,25241.0
965,49929.0
966,41624.0
967,34546.0
968,44422.0
969,48151.0
970,48134.0
971,45613.0
972,43907.0
973,25384.0
974,48465.0
975,45871.0
976,33813.0
977,27855.0
978,46363.0
979,28273.0
980,32038.0
981,31864.0
982,48840.0
983,45538.0
984,
985,43488.0
986,47426.0
987,22488.0
988,29561.0
989,35552.0
990,37801.0
991,31313.0
992,44037.0
993,29356.0
994,20680.0
995,39113.0
996,
997,48452.0
998,22873.0
999,44435.0
1000,32094.0
1001,32199.0
1002,25161.0
1003,45223.0
1004,43206.0
1005,21468.0
1006,22211.0
1007,49943.0
1008,20938.0
1009,49151.0
1010,36185.0
1011,33794.0
1012,28075.0
1013,30602.0
1014,
1015,47231.0
1016,38663.0
1017,41624.0
1018,31207.0
1019,45108.0
1020,34383.0
1021,41414.0
1022,33451.0
1023,36451.0
1024,35911.0
1025,48424.0
1026,31793.0
1027,27494.0
1028,29228.0
1029,29179.0
1030,34986.0
1031,34865.0
1032,28764.0
1033,43669.0
1034,34475.0
1035,23306.0
1036,49103.0
1037,21249.0
1038,22662.0
1039,33596.0
1040,27105.0
1041,48286.0
1042,38076.0
1043,33416.0
1044,29275.0
1045,34364.0
1046,39914.0
1047,28158.0
1048,49262.0
1049,25146.0
1050,33531.0
1051,24520.0
1052,45387.0
1053,21133.0
1054,
1055,24372.0
1056,28677.0
1057,46614.0
1058,42162.0
1059,47925.0
1060,
1061,40291.0
1062,27588.0
1063,41261.0
1064,37959.0
1065,32676.0
1066,30835.0
1067,39328.0
1068,35539.0
1069,20313.0
1070,45079.0
1071,43202.0
1072,23171.0
1073,30986.0
1074,20240.0
1075,24023.0
1076,41629.0
1077,28332.0
1078,31457.0
1079,33536.0
1080,
1081,45089.0
1082,
1083,25714.0
1084,22622.0
1085,31053.0
1086,40752.0
1087,41881.0
1088,33745.0
1089,41405.0
1090,34892.0
1091,
1092,40280.0
1093,22859.0
1094,23961.0
1095,44428.0
1096,43062.0
1097,38143.0
1098,32138.0
1099,24262.0
1100,
1101,48434.0
1102,
1103,27982.0
1104,28723.0
1105,27183.0
1106,
1107,43544.0
1108,35086.0
1109,22943.0
1110,27284.0
1111,41547.0
1112,21236.0
1113,37367.0
1114,28243.0
1115,32060.0
1116,40541.0
1117,43324.0
1118,44448.0
1119,39915.0
1120,31819.0
1121,30923.0
1122,41686.0
1123,28184.0
1124,29325.0
1125,
1126,28709.0
1127,34882.0
1128,43927.0
1129,33548.0
1130,
1131,44115.0
1132,20528.0
1133,45812.0
1134,26913.0
1135,45500.0
1136,38572.0
1137,29639.0
1138,22265.0
1139,37842.0
1140,
1141,
1142,
1143,40216.0
1144,25863.0
1145,32271.0
1146,41030.0
1147,23570.0
1148,27154.0
1149,23786.0
1150,35319.0
1151,32346.0
1152,49866.0
1153,41948.0
1154,
1155,22257.0
1156,37744.0
1157,40253.0
1158,47391.0
1159,46474.0
1160,20692.0
1161,33835.0
1162,42927.0
1163,
1164,41014.0
1165,37061.0
1166,
1167,37332.0
1168,33552.0
1169,
1170,
1171,20860.0
1172,47935.0
1173,
1174,43665.0
1175,
1176,
1177,26439.0
1178,49256.0
1179,32521.0
1180,37460.0
1181,31790.0
1182,28379.0
1183,36029.0
1184,37279.0
1185,
1186,44912.0
1187,40727.0
1188,44420.0
1189,38183.0
1190,33069.0
1191,33071.0
1192,
1193,26019.0
1194,21919.0
1195,37984.0
1196,47478.0
1197,32712.0
1198,32181.0
1199,25988.0
1200,29084.0
1201,28063.0
1202,20661.0
1203,26677.0
1204,39328.0
1205,24223.0
1206,
1207,34277.0
1208,
1209,25650.0
1210,48823.0
1211,48171.0
1212,43013.0
1213,47886.0
1214,22699.0
1215,36338.0
1216,37448.0
1217,21652.0
1218,48489.0
1219,22235.0
1220,31879.0
1221,33975.0
1222,35565.0
1223,45064.0
1224,40084.0
1225,24856.0
1226,20081.0
1227,27238.0
1228,24353.0
1229,20559.0
1230,45184.0
1231,42765.0
1232,34002.0
1233,43807.0
1234,42425.0
1235,
1236,28708.0
1237,29099.0
1238,20780.0
1239,29707.0
1240,31665.0
1241,42723.0
1242,32277.0
1243,21045.0
1244,
1245,
1246,
1247,38308.0
1248,25421.0
1249,25629.0
1250,32386.0
1251,42007.0
1252,20685.0
1253,33795.0
1254,27879.0
1255,30618.0
1256,31042.0
1257,
1258,29683.0
1259,32277.0
1260,23899.0
1261,25674.0
1262,
1263,30043.0
1264,33091.0
1265,37945.0
1266,25039.0
1267,36547.0
1268,46793.0
1269,41473.0
1270,37779.0
1271,28723.0
1272,46398.0
1273,35002.0
1274,35666.0
1275,48351.0
1276,27167.0
1277,33734.0
1278,21978.0
1279,28257.0
1280,34602.0
1281,40171.0
1282,28037.0
1283,36042.0
1284,
1285,29180.0
1286,32054.0
1287,28710.0
1288,22081.0
1289,26074.0
1290,
1291,38585.0
1292,34218.0
1293,32046.0
1294,34401.0
1295,26882.0
1296,41195.0
1297,37066.0
1298,24048.0
1299,33215.0
1300,
1301,41319.0
1302,31206.0
1303,33537.0
1304,
1305,46871.0
1306,25454.0
1307,27038.0
1308,22073.0
1309,25947.0
1310,38446.0
1311,34453.0
1312,42905.0
1313,25568.0
1314,31725.0
1315,32133.0
1316,27488.0
1317,24858.0
1318,42257.0
1319,22473.0
1320,41681.0
1321,32753.0
1322,31531.0
1323,30084.0
1324,28821.0
1325,37903.0
1326,47171.0
1327,40806.0
1328,43188.0
1329,21407.0
1330,23418.0
1331,42485.0
1332,48380.0
1333,24613.0
1334,38209.0
1335,45659.0
1336,24988.0
1337,
1338,35156.0
1339,49054.0
1340,
1341,25049.0
1342,42453.0
1343,30104.0
1344,24665.0
1345,38397.0
1346,38315.0
1347,30919.0
1348,
1349,48298.0
1350,21005.0
1351,30269.0
1352,46906.0
1353,25304.0
1354,21189.0
1355,37868.0
1356,29605.0
1357,42523.0
1358,39350.0
1359,30781.0
1360,32257.0
1361,42437.0
1362,40487.0
1363,23032.0
1364,26854.0
1365,40803.0
1366,44394.0
1367,30259.0
1368,24374.0
1369,47726.0
1370,23635.0
1371,33951.0
1372,24610.0
1373,24738.0
1374,34836.0
1375,42198.0
1376,33079.0
1377,25578.0
1378,44488.0
1379,38621.0
1380,23398.0
1381,24423.0
1382,25417.0
1383,25708.0
1384,20683.0
1385,34612.0
1386,47941.0
1387,48964.0
1388,
1389,47165.0
1390,31210.0
1391,33566.0
1392,26404.0
1393,34925.0
1394,30078.0
1395,46675.0
1396,28731.0
1397,49801.0
1398,24956.0
1399,37406.0
1400,34564.0
1401,22509.0
1402,38803.0
1403,48379.0
1404,32184.0
1405,40693.0
1406,27521.0
1407,
1408,
1409,30869.0
1410,40350.0
1411,49140.0
1412,46503.0
1413,39642.0
1414,35710.0
1415,32771.0
1416,41383.0
1417,47034.0
1418,33383.0
1419,47356.0
1420,48908.0
1421,
1422,31405.0
1423,39616.0
1424,27888.0
1425,31175.0
1426,30726.0
1427,25588.0
1428,40330.0
1429,37338.0
1430,42434.0
1431,24207.0
1432,34107.0
1433,23873.0
1434,36212.0
1435,24753.0
1436,36043.0
1437,28939.0
1438,25044.0
1439,30419.0
1440,
1441,44845.0
1442,
1443,20701.0
1444,
1445,38771.0
1446,20308.0
1447,32359.0
1448,41117.0
1449,38160.0
1450,31891.0
1451,48989.0
1452,29967.0
1453,41576.0
1454,37422.0
1455,21323.0
1456,37563.0
1457,43019.0
1458,21726.0
1459,46836.0
1460,24731.0
1461,26764.0
1462,46589.0
1463,44926.0
1464,46791.0
1465,32748.0
1466,36626.0
1467,37482.0
1468,48814.0
1469,36256.0
1470,38329.0
1471,37240.0
1472,41394.0
1473,32424.0
1474,27120.0
1475,31061.0
1476,29174.0
1477,
1478,21118.0
1479,29335.0
1480,45845.0
1481,28937.0
1482,49052.0
1483,34803.0
1484,
1485,26037.0
1486,47535.0
1487,33724.0
1488,32255.0
1489,44556.0
1490,47404.0
1491,47260.0
1492,23786.0
1493,30921.0
1494,
1495,22485.0
1496,22411.0
1497,43435.0
1498,
1499,40455.0
1500,
1501,37081.0
1502,35930.0
1503,35379.0
1504,32737.0
1505,38831.0
1506,36751.0
1507,41136.0
1508,46927.0
1509,48830.0
1510,37766.0
1511,20523.0
1512,38585.0
1513,32644.0
1514,27045.0
1515,30118.0
1516,21535.0
1517,47543.0
1518,34603.0
1519,49471.0
1520,44124.0
1521,33868.0
1522,47911.0
1523,
1524,25390.0
1525,40253.0
1526,46269.0
1527,36479.0
1528,36098.0
1529,27923.0
1530,23005.0
1531,35214.0
1532,47915.0
1533,36121.0
1534,46327.0
1535,41248.0
1536,32181.0
1537,26829.0
1538,29730.0
1539,34422.0
1540,36755.0
1541,33147.0
1542,40279.0
1543,39666.0
1544,24487.0
1545,26594.0
1546,31929.0
1547,42914.0
1548,
1549,47165.0
1550,35972.0
1551,40181.0
1552,35998.0
1553,20404.0
1554,45948.0
1555,34632.0
1556,32718.0
1557,20822.0
1558,26784.0
1559,27775.0
1560,28663.0
1561,20441.0
1562,
1563,41743.0
1564,42859.0
1565,34679.0
1566,39141.0
1567,47649.0
1568,40311.0
1569,28968.0
1570,24760.0
1571,26394.0
1572,38684.0
1573,27036.0
1574,23510.0
1575,31531.0
1576,49100.0
1577,38537.0
1578,36907.0
1579,45239.0
1580,46838.0
1581,38355.0
1582,40641.0
1583,33395.0
1584,22496.0
1585,
1586,30933.0
1587,45595.0
1588,37092.0
1589,45799.0
1590,32796.0
1591,26232.0
1592,20782.0
1593,47721.0
1594,27386.0
1595,41912.0
1596,39935.0
1597,34940.0
1598,23974.0
1599,32231.0
1600,24102.0
1601,44526.0
1602,21122.0
1603,31332.0
1604,33458.0
1605,37675.0
1606,32299.0
1607,47612.0
1608,37219.0
1609,40912.0
1610,29340.0
1611,37168.0
1612,38655.0
1613,26889.0
1614,41283.0
1615,33453.0
1616,22011.0
1617,44447.0
1618,27894.0
1619,47508.0
1620,39864.0
1621,44502.0
1622,24384.0
1623,24441.0
1624,40824.0
1625,22078.0
1626,43583.0
1627,49592.0
1628,42730.0
1629,39047.0
1630,22620.0
1631,44951.0
1632,40799.0
1633,
1634,43980.0
1635,24028.0
1636,30152.0
1637,47655.0
1638,29342.0
1639,37442.0
1640,
1641,48980.0
1642,22880.0
1643,33576.0
1644,27048.0
1645,42464.0
1646,42980.0
1647,30772.0
1648,48408.0
1649,41226.0
1650,42908.0
1651,49762.0
1652,30845.0
1653,
1654,48099.0
1655,48461.0
1656,24240.0
1657,46083.0
1658,46284.0
1659,23556.0
1660,23598.0
1661,35650.0
1662,36474.0
1663,46070.0
1664,27848.0
1665,45765.0
1666,43128.0
1667,25193.0
1668,27719.0
1669,49163.0
1670,35609.0
1671,48674.0
1672,26016.0
1673,22339.0
1674,48119.0
1675,38777.0
1676,20053.0
1677,24758.0
1678,34019.0
1679,
1680,35283.0
1681,
1682,22762.0
1683,27520.0
1684,
1685,25423.0
1686,22966.0
1687,24216.0
1688,47543.0
1689,23291.0
1690,29436.0
1691,25318.0
1692,38650.0
1693,25510.0
1694,43307.0
1695,48668.0
1696,28729.0
1697,24034.0
1698,20511.0
1699,33298.0
1700,
1701,
1702,34656.0
1703,
1704,40597.0
1705,36335.0
1706,23917.0
1707,34272.0
1708,29720.0
1709,23419.0
1710,29654.0
1711,37112.0
1712,24907.0
1713,37834.0
1714,36859.0
1715,37313.0
1716,38282.0
1717,25307.0
1718,28750.0
1719,38280.0
1720,
1721,30858.0
1722,22289.0
1723,48074.0
1724,22608.0
1725,41715.0
1726,20741.0
1727,29514.0
1728,47629.0
1729,
1730,30737.0
1731,38970.0
1732,38640.0
1733,49645.0
1734,38729.0
1735,42999.0
1736,30121.0
1737,28961.0
1738,32534.0
1739,39692.0
1740,25584.0
1741,49900.0
1742,49434.0
1743,49635.0
1744,40663.0
1745,42271.0
1746,
1747,30117.0
1748,25863.0
1749,47400.0
1750,23867.0
1751,39908.0
1752,42884.0
1753,23586.0
1754,36728.0
1755,40833.0
1756,
1757,34738.0
1758,37736.0
1759,28199.0
1760,44998.0
1761,34491.0
1762,33675.0
1763,24705.0
1764,28123.0
1765,32762.0
1766,25065.0
1767,44922.0
1768,33850.0
1769,34273.0
1770,20723.0
1771,
1772,32291.0
1773,36978.0
1774,34879.0
1775,28408.0
1776,48002.0
1777,31489.0
1778,44082.0
1779,41276.0
1780,37080.0
1781,48069.0
1782,42320.0
1783,24308.0
1784,20829.0
1785,40962.0
1786,30670.0
1787,37806.0
1788,43353.0
1789,22574.0
1790,28431.0
1791,36184.0
1792,29087.0
1793,38565.0
1794,33518.0
1795,33580.0
1796,41498.0
1797,34166.0
1798,20682.0
1799,35604.0
1800,42508.0
1801,30214.0
1802,39415.0
1803,34237.0
1804,40832.0
1805,49219.0
1806,22566.0
1807,34500.0
1808,32092.0
1809,43918.0
1810,29251.0
1811,
1812,28437.0
1813,
1814,29491.0
1815,36216.0
1816,
1817,40809.0
1818,43504.0
1819,40004.0
1820,38395.0
1821,27946.0
1822,32814.0
1823,20894.0
1824,22561.0
1825,
1826,22849.0
1827,26590.0
1828,33532.0
1829,39096.0
1830,49363.0
1831,46090.0
1832,29246.0
1833,37263.0
1834,20752.0
1835,
1836,34910.0
1837,
1838,40120.0
1839,34577.0
1840,35035.0
1841,39439.0
1842,26856.0
1843,41738.0
1844,24430.0
1845,23307.0
1846,
1847,49999.0
1848,31058.0
1849,38625.0
1850,41490.0
1851,
1852,49110.0
1853,47535.0
1854,48825.0
1855,24970.0
1856,49943.0
1857,26614.0
1858,39301.0
1859,38175.0
1860,
1861,26287.0
1862,47751.0
1863,28175.0
1864,44646.0
1865,33353.0
1866,22585.0
1867,49083.0
1868,31364.0
1869,48463.0
1870,47211.0
1871,36122.0
1872,36174.0
1873,31284.0
1874,
1875,49237.0
1876,40095.0
1877,21047.0
1878,27459.0
1879,42047.0
1880,36886.0
1881,40842.0
1882,41457.0
1883,25427.0
1884,48589.0
1885,26372.0
1886,29577.0
1887,41081.0
1888,30543.0
1889,44291.0
1890,35069.0
1891,
1892,44298.0
1893,39016.0
1894,37532.0
1895,
1896,42486.0
1897,
1898,36450.0
1899,41161.0
1900,45771.0
1901,46514.0
1902,30775.0
1903,
1904,21307.0
1905,48918.0
1906,20381.0
1907,40939.0
1908,47963.0
1909,38669.0
1910,45282.0
1911,26830.0
1912,
1913,48064.0
1914,22689.0
1915,35519.0
1916,36663.0
1917,36395.0
1918,28735.0
1919,48928.0
1920,39759.0
1921,39701.0
1922,40953.0
1923,33533.0
1924,24864.0
1925,22210.0
1926,34420.0
1927,43706.0
1928,
1929,43936.0
1930,37734.0
1931,28193.0
1932,23936.0
1933,27049.0
1934,34087.0
1935,
1936,42269.0
1937,41546.0
1938,38483.0
1939,28500.0
1940,
1941,20249.0
1942,41621.0
1943,35761.0
1944,39506.0
1945,
1946,25042.0
1947,38882.0
1948,32513.0
1949,29226.0
1950,37098.0
1951,
1952,31899.0
1953,39007.0
1954,36121.0
1955,23544.0
1956,37767.0
1957,30213.0
1958,28148.0
1959,29380.0
1960,38120.0
1961,48261.0
1962,39131.0
1963,39280.0
1964,21999.0
1965,41313.0
1966,34232.0
1967,37928.0
1968,20514.0
1969,37905.0
1970,43208.0
