Employee ID,Basic Salary
220,37076
221,39712
222,47406
223,24858
224,28229
225,20808
226,40704
227,33097
228,34805
229,34017
230,27269
231,31822
232,39837
233,33359
234,48440
235,41514
236,42329
237,35667
238,25440
239,49441
240,29857
241,33041
242,30804
243,39324
244,42958
245,29318
246,21665
247,38337
248,32759
249,48166
250,31164
251,25014
252,30252
253,39972
254,28612
255,26719
256,30424
257,37371
258,36037
259,32027
260,42960
261,29426
262,26734
263,28237
264,24527
265,40620
266,25284
267,30995
268,43991
269,45691
270,42654
271,39456
272,40184
273,27301
274,43821
275,21323
276,45293
277,41515
278,39011
279,25914
280,33921
281,34393
282,32018
283,38088
284,20409
285,28228
286,36025
287,43747
288,44814
289,32164
290,37062
291,45134
292,49991
293,42390
294,36925
295,27805
296,21714
297,45664
298,41699
299,31294
300,40984
301,35833
302,31460
303,41920
304,40991
305,44163
306,37637
307,31356
308,40173
309,25174
310,29429
311,24505
312,30720
313,23613
314,46223
315,22868
316,45330
317,44373
318,26290
319,20987
320,36546
321,35959
322,31881
323,32047
324,28712
325,40236
326,26620
327,45337
328,34849
329,36935
330,21969
331,43400
332,34225
333,25085
334,34625
335,30872
336,23294
337,45482
338,44770
339,24813
340,36569
341,37855
342,44138
343,32570
344,26914
345,22335
346,23752
347,27733
348,43369
349,21266
350,34044
351,28367
352,44020
353,35831
354,38748
355,48210
356,44687
357,21520
358,23879
359,41149
360,32827
361,41026
362,40660
363,35699
364,22608
365,45786
366,44078
367,41760
368,37378
369,33029
370,29565
371,27256
372,40226
373,20344
374,25951
375,25344
376,43235
377,46366
378,36794
379,45847
380,36735
381,34602
382,42113
383,40064
384,36931
385,38795
386,23249
387,29460
388,38165
389,34701
390,45315
391,36884
392,30097
393,37352
394,35727
395,47193
396,39640
397,41712
398,32799
399,20758
400,20829
401,29785
402,21555
403,26182
404,36371
405,27025
406,23630
407,47774
408,41370
409,41521
410,40883
411,21559
412,47592
413,44015
414,45104
415,34119
416,31621
417,40810
418,23013
419,43064
420,46604
421,39129
422,43846
423,41512
424,25473
425,37112
426,42069
427,42507
428,39668
429,45352
430,20009
431,34638
432,43668
433,48696
434,32686
435,25975
436,31966
437,45955
438,26532
439,45763
440,32785
441,48773
442,21991
443,48874
444,36224
445,40888
446,23758
447,41977
448,30388
449,31676
450,43088
451,36082
452,37027
453,30403
454,25020
455,21840
456,32292
457,46212
458,32296
459,40624
460,21872
461,28844
462,34645
463,41210
464,30558
465,32641
466,27784
467,28719
468,27900
469,26416
470,25817
471,30061
472,22731
473,26053
474,46657
475,34884
476,20068
477,43211
478,32140
479,33031
480,44080
481,43755
482,34924
483,20816
484,44728
485,24105
486,41577
487,42831
488,31233
489,47411
490,41353
491,46559
492,29396
493,20564
494,38290
495,35853
496,35712
497,35880
498,33489
499,31119
500,21769
501,20378
502,40978
503,25236
504,20195
505,24724
506,47580
507,24855
508,28643
509,43225
510,49249
511,36775
512,26537
513,30333
514,43002
515,30400
516,21716
517,39518
518,41614
519,39320
520,23956
521,29418
522,33350
523,44052
524,35467
525,41435
526,24808
527,33969
528,43492
529,48366
530,48576
531,40828
532,40675
533,36605
534,43019
535,34882
536,33959
537,29195
538,49038
539,36223
540,45902
541,44412
542,35821
543,40528
544,20088
545,47029
546,35009
547,44470
548,45553
549,37124
550,36221
551,46519
552,35468
553,49518
554,35978
555,33439
556,45584
557,38585
558,24952
559,41653
560,23891
561,47003
562,33916
563,43912
564,38669
565,43198
566,22930
567,22297
568,26260
569,33154
570,24711
571,40379
572,35948
573,29951
574,32746
575,20563
576,35758
577,45534
578,44639
579,41871
580,38092
581,29053
582,24617
583,33652
584,30524
585,33277
586,26013
587,20735
588,29118
589,45777
590,20990
591,28793
592,22441
593,25446
594,28957
595,31008
596,29984
597,41533
598,30868
599,34939
600,24468
601,48845
602,37888
603,47799
604,46650
605,30858
606,32851
607,30828
608,31884
609,41631
610,21687
611,49814
612,42307
613,45215
614,40826
615,45984
616,40259
617,21701
618,34062
619,20941
620,28073
621,32269
622,22766
623,37938
624,30267
625,47367
626,43419
627,25817
628,36317
629,29726
630,31041
631,41182
632,20961
633,41662
634,31493
635,29843
636,44374
637,20616
638,25567
639,48171
640,46958
641,20495
642,46131
643,22927
644,39890
645,36362
646,40103
647,23808
648,23035
649,27551
650,31144
651,42272
652,25460
653,44106
654,41095
655,28734
656,41382
657,34485
658,30141
659,49700
660,35884
661,46120
662,27822
663,30770
664,29412
665,28350
666,44814
667,39660
668,37899
669,45961
670,24339
671,28150
672,39450
673,24026
674,48198
675,48434
676,23210
677,27664
678,26442
679,35508
680,20537
681,26302
682,43751
683,47697
684,39536
685,25518
686,31463
687,43772
688,32747
689,33050
690,47945
691,38348
692,43207
693,30134
694,21545
695,24444
696,34717
697,48296
698,48026
699,38386
700,24731
701,34201
702,49571
703,31987
704,37716
705,46898
706,24923
707,46199
708,24559
709,21756
710,49045
711,31722
712,47526
713,32421
714,36551
715,28181
716,35565
717,28390
718,32032
719,21171
720,46189
721,30084
722,27454
723,29501
724,49487
725,44614
726,25233
727,30722
728,32447
729,47356
730,22238
731,23250
732,42133
733,49862
734,38880
735,28279
736,49473
737,29280
738,23553
739,46671
740,38533
741,39403
742,46047
743,37326
744,38002
745,24167
746,26112
747,35404
748,22630
749,47274
750,26824
751,22304
752,24732
753,42421
754,28636
755,41812
756,38785
757,42407
758,29610
759,46675
760,38573
761,38653
762,24687
763,38810
764,25499
765,23959
766,27551
767,31851
768,45295
769,35592
770,28080
771,36490
772,44338
773,32946
774,23751
775,42765
776,21895
777,21286
778,34430
779,24131
780,28475
781,40840
782,27312
783,42202
784,37240
785,44894
786,21315
787,24358
788,43191
789,29179
790,27755
791,20161
792,26410
793,25958
794,38237
795,45534
796,38901
797,36882
798,24537
799,39155
800,42469
801,37604
802,47295
803,38287
804,37807
805,32811
806,34794
807,40876
808,41552
809,28912
810,35101
811,22084
812,37235
813,28402
814,47730
815,45998
816,42971
817,44186
818,40562
819,49592
820,27860
821,40109
822,25674
823,32029
824,49498
825,47909
826,23122
827,22394
828,20441
829,23186
830,31551
831,43929
832,32774
833,46255
834,27976
835,37213
836,27153
837,40810
838,29333
839,37161
840,21652
841,25881
842,30578
843,31283
844,34039
845,41070
846,32901
847,40964
848,38969
849,28621
850,34364
851,37519
852,37830
853,25314
854,46912
855,27056
856,48906
857,29983
858,34566
859,20113
860,35715
861,23193
862,36041
863,24738
864,28696
865,22173
866,45084
867,34575
868,25279
869,22008
870,40842
871,27991
872,48154
873,36230
874,26300
875,48338
876,30698
877,48886
878,26496
879,38868
880,20241
881,37976
882,32491
883,21911
884,29745
885,39353
886,40835
887,38246
888,21167
889,32704
890,20014
891,48680
892,33647
893,21706
894,34469
895,27073
896,47649
897,40940
898,35600
899,25233
900,43417
901,34120
902,46341
903,23786
904,30283
905,39636
906,46217
907,30148
908,49439
909,38227
910,35677
911,31499
912,45671
913,34587
914,41001
915,38078
916,22376
917,38828
918,49527
919,35917
920,29927
921,28082
922,45732
923,36095
924,48557
925,48554
926,29841
927,49573
928,40010
929,36844
930,47842
931,29236
932,42639
933,40834
934,21841
935,37787
936,27026
937,27348
938,46268
939,22390
940,20821
941,41506
942,38742
943,20993
944,27085
945,35171
946,31322
947,47708
948,32637
949,42038
950,26267
951,45157
952,39099
953,31431
954,20878
955,41553
956,37539
957,48341
958,47453
959,26213
960,43198
961,41997
962,22864
963,43908
964,22391
965,31643
966,43943
967,41508
968,28649
969,30043
970,33489
971,22335
972,32304
973,47878
974,34566
975,25812
976,41296
977,20326
978,42465
979,38897
980,23681
981,34848
982,47413
983,46030
984,49256
985,28125
986,25549
987,27787
988,42117
989,25995
990,49352
991,48513
992,46564
993,38299
994,43638
995,42581
996,37044
997,48375
998,43058
999,26105
1000,38400
1001,44986
1002,26373
1003,20975
1004,32980
1005,22089
1006,24172
1007,34119
1008,24830
1009,32838
1010,21714
1011,29508
1012,35731
1013,38770
1014,42097
1015,29848
1016,32308
1017,40302
1018,35900
1019,44419
1020,28415
1021,40574
1022,32626
1023,22734
1024,37770
1025,24279
1026,46301
1027,24888
1028,34434
1029,35677
1030,29807
1031,39147
1032,44361
1033,42128
1034,36189
1035,47567
1036,40567
1037,35195
1038,44957
1039,42732
1040,23493
1041,27624
1042,37907
1043,24017
1044,25794
1045,44585
1046,47985
1047,26967
1048,31880
1049,37822
1050,43455
1051,49280
1052,22177
1053,23704
1054,35660
1055,30410
1056,37124
1057,31948
1058,43738
1059,38279
1060,49846
1061,36100
1062,32360
1063,44556
1064,34992
1065,34537
1066,21391
1067,20183
1068,47705
1069,42384
1070,38246
1071,48706
1072,24388
1073,49172
1074,33314
1075,30675
1076,35148
1077,44484
1078,32596
1079,23468
1080,42266
1081,22017
1082,27701
1083,41362
1084,31843
1085,42738
1086,28488
1087,43552
1088,45518
1089,27027
1090,21597
1091,40461
1092,28412
1093,24640
1094,21111
1095,33336
1096,27329
1097,31438
1098,49939
1099,27367
1100,41304
1101,47346
1102,37040
1103,23388
1104,44103
1105,33478
1106,21535
1107,40234
1108,46820
1109,47268
1110,38765
1111,49133
1112,33156
1113,27058
1114,33934
1115,45832
1116,22742
1117,32561
1118,31425
1119,47301
1120,35940
1121,41847
1122,22837
1123,49704
1124,40548
1125,37959
1126,34921
1127,45371
1128,34591
1129,45126
1130,41868
1131,36907
1132,24654
1133,31279
1134,48777
1135,47530
1136,45706
1137,27201
1138,20045
1139,48700
1140,28978
1141,44455
1142,35419
1143,39438
1144,46135
1145,27052
1146,36059
1147,33863
1148,33327
1149,40197
1150,21065
1151,37883
1152,27691
1153,27322
1154,24040
1155,23140
1156,30292
1157,47666
1158,42884
1159,43572
1160,27339
1161,44256
1162,45205
1163,48421
1164,26407
1165,33756
1166,36206
1167,32304
1168,23013
1169,24899
1170,38610
1171,41505
1172,39416
1173,22172
1174,20737
1175,34624
1176,28142
1177,44715
1178,40685
1179,31274
1180,37483
1181,40712
1182,47551
1183,37722
1184,27020
1185,39004
1186,37044
1187,49465
1188,47054
1189,46783
1190,28956
1191,21746
1192,30973
1193,33173
1194,22693
1195,39660
1196,31067
1197,30659
1198,41154
1199,27086
1200,47630
1201,25644
1202,35222
1203,25576
1204,23818
1205,40659
1206,47649
1207,21057
1208,32152
1209,22462
1210,27039
1211,47273
1212,39325
1213,48912
1214,39664
1215,25522
1216,45427
1217,31181
1218,41057
1219,31472
1220,40363
1221,46838
1222,39258
1223,48578
1224,34234
1225,29110
1226,37555
1227,30818
1228,48827
1229,33467
1230,26833
1231,44733
1232,31114
1233,42465
1234,43195
1235,33437
1236,23831
1237,41035
1238,32798
1239,24423
1240,21815
1241,34163
1242,35676
1243,49198
1244,43076
1245,20384
1246,42260
1247,42512
1248,26865
1249,37819
1250,39684
1251,48824
1252,26390
1253,23331
1254,40872
1255,42289
1256,31465
1257,39868
1258,37898
1259,27127
1260,33622
1261,25902
1262,32537
1263,48737
1264,48067
1265,49384
1266,26176
1267,24997
1268,49766
1269,35491
1270,32336
1271,46668
1272,46535
1273,47906
1274,23275
1275,44222
1276,21742
1277,37448
1278,46554
1279,48883
1280,35196
1281,45404
1282,34402
1283,36165
1284,47084
1285,31245
1286,21622
1287,45784
1288,38088
1289,31628
1290,24890
1291,32197
1292,27261
1293,25688
1294,29476
1295,27660
1296,49446
1297,29842
1298,46941
1299,37513
1300,31072
1301,29956
1302,26186
1303,45861
1304,31604
1305,35263
1306,35340
1307,40163
1308,32145
1309,44077
1310,44109
1311,43806
1312,44106
1313,29543
1314,29375
1315,45250
1316,21502
1317,29808
1318,33668
1319,25919
1320,25406
1321,27894
1322,23722
1323,39404
1324,49164
1325,48232
1326,20730
1327,38461
1328,47194
1329,22984
1330,31119
1331,43056
1332,26818
1333,20873
1334,44093
1335,47033
1336,25921
1337,24107
1338,41330
1339,48842
1340,39642
1341,20863
1342,30442
1343,22606
1344,40134
1345,42014
1346,39758
1347,22260
1348,43216
1349,21274
1350,26192
1351,30573
1352,42302
1353,29796
1354,36223
1355,43599
1356,37723
1357,31605
1358,46005
1359,46001
1360,49825
1361,31710
1362,24437
1363,27499
1364,49064
1365,37823
1366,32080
1367,40831
1368,46847
1369,20231
1370,39086
1371,37975
1372,23165
1373,35427
1374,48453
1375,29133
1376,21236
1377,45546
1378,38220
1379,49414
1380,47258
1381,40444
1382,38304
1383,45525
1384,38579
1385,21122
1386,24827
1387,34176
1388,49418
1389,32775
1390,32769
1391,25806
1392,33889
1393,43815
1394,39088
1395,38112
1396,38792
1397,32584
1398,45380
1399,25158
1400,24081
1401,23073
1402,41532
1403,46056
1404,38357
1405,43357
1406,27867
1407,26965
1408,40621
1409,41674
1410,33201
1411,34728
1412,21348
1413,46274
1414,34688
1415,20373
1416,24146
1417,43397
1418,42602
1419,42509
1420,45202
1421,32635
1422,49888
1423,36989
1424,46222
1425,36681
1426,43506
1427,47588
1428,40362
1429,41708
1430,23022
1431,24697
1432,39912
1433,23814
1434,40413
1435,48151
1436,27320
1437,37799
1438,45910
1439,29093
1440,35845
1441,35553
1442,21643
1443,22722
1444,32897
1445,44972
1446,32132
1447,38496
1448,32700
1449,33344
1450,42756
1451,32637
1452,37502
1453,29789
1454,36446
1455,24668
1456,32668
1457,21973
1458,21072
1459,39199
1460,40466
1461,47120
1462,40879
1463,30181
1464,48386
1465,35864
1466,22416
1467,48423
1468,35884
1469,23223
1470,45639
1471,47685
1472,32523
1473,26277
1474,20728
1475,30940
1476,36309
1477,42289
1478,47038
1479,41533
1480,32608
1481,38828
1482,32668
1483,28360
1484,25171
1485,33042
1486,20061
1487,23597
1488,46933
1489,38298
1490,26829
1491,29600
1492,40828
1493,44523
1494,26659
1495,27243
1496,37086
1497,26882
1498,43891
1499,30356
1500,29076
1501,29294
1502,22121
1503,22212
1504,24283
1505,31641
1506,34247
1507,35757
1508,36722
1509,36785
1510,45996
1511,36710
1512,44911
1513,23124
1514,46171
1515,32186
1516,45972
1517,31963
1518,32656
1519,21784
1520,35380
1521,38193
1522,33945
1523,21255
1524,26373
1525,28236
1526,48797
1527,43129
1528,41296
1529,38255
1530,29277
1531,37651
1532,24625
1533,24333
1534,42738
1535,44638
1536,24776
1537,29941
1538,27268
1539,43111
1540,30319
1541,38875
1542,31424
1543,38427
1544,22135
1545,27607
1546,37047
1547,44434
1548,43160
1549,29405
1550,42913
1551,34089
1552,40593
1553,43739
1554,42672
1555,36931
1556,25668
1557,43889
1558,31822
1559,37296
1560,21802
1561,39375
1562,32726
1563,30724
1564,43169
1565,36867
1566,38750
1567,32239
1568,39803
1569,47994
1570,26701
1571,30762
1572,28814
1573,26122
1574,27196
1575,31790
1576,40349
1577,25951
1578,41015
1579,48461
1580,47214
1581,23383
1582,28695
1583,24563
1584,48453
1585,45231
1586,40637
1587,22723
1588,32771
1589,26524
1590,30517
1591,28081
1592,23833
1593,33569
1594,41391
1595,41170
1596,36415
1597,21730
1598,27232
1599,46233
1600,38618
1601,29374
1602,35512
1603,38613
1604,44772
1605,30650
1606,31242
1607,33191
1608,27675
1609,46098
1610,33701
1611,23017
1612,28322
1613,21173
1614,21197
1615,23261
1616,26210
1617,30076
1618,45919
1619,33035
1620,33572
1621,39219
1622,38204
1623,20323
1624,30029
1625,38651
1626,45301
1627,22438
1628,46756
1629,31069
1630,48437
1631,49431
1632,37779
1633,38580
1634,49668
1635,35704
1636,20947
1637,39045
1638,27175
1639,42201
1640,20281
1641,36672
1642,26311
1643,48337
1644,27263
1645,44573
1646,27672
1647,26549
1648,30123
1649,36065
1650,26329
1651,43660
1652,40314
1653,47292
1654,31464
1655,42949
1656,29448
1657,43690
1658,24847
1659,22326
1660,43820
1661,23931
1662,46690
1663,21078
1664,37968
1665,37968
1666,30803
1667,24013
1668,23465
1669,43644
1670,36193
1671,41101
1672,45622
1673,41250
1674,29875
1675,44009
1676,42858
1677,33494
1678,25428
1679,41316
1680,48345
1681,29023
1682,40876
1683,22183
1684,33944
1685,39013
1686,44858
1687,33592
1688,24256
1689,22493
1690,40751
1691,48320
1692,42877
1693,36367
1694,33822
1695,24942
1696,27858
1697,36536
1698,38145
1699,42107
1700,36304
1701,49504
1702,28046
1703,45636
1704,26604
1705,24182
1706,43417
1707,32749
1708,26391
1709,39194
1710,41190
1711,49108
1712,35687
1713,42369
1714,31050
1715,26608
1716,32913
1717,43499
1718,29336
1719,24401
1720,32389
1721,23282
1722,25183
1723,30304
1724,20952
1725,39947
1726,43909
1727,29979
1728,48286
1729,30002
1730,49046
1731,36704
1732,45780
1733,26872
1734,26898
1735,43522
1736,24117
1737,46892
1738,37851
1739,40758
1740,20508
1741,31487
1742,47933
1743,25046
1744,37392
1745,30883
1746,21862
1747,38507
1748,39920
1749,24507
1750,43719
1751,32572
1752,42068
1753,39065
1754,32031
1755,37186
1756,26586
1757,28497
1758,47054
1759,34519
1760,48372
1761,48163
1762,47337
1763,20058
1764,30690
1765,48836
1766,25550
1767,47202
1768,43136
1769,34006
1770,38040
1771,43617
1772,26907
1773,27346
1774,23460
1775,27910
1776,37887
1777,40433
1778,27752
1779,38217
1780,23418
1781,27089
1782,23451
1783,21401
1784,47903
1785,31963
1786,43773
1787,20435
1788,43941
1789,33007
1790,47798
1791,30903
1792,32267
1793,33528
1794,32717
1795,27272
1796,47043
1797,23557
1798,31527
1799,24918
1800,40244
1801,46702
1802,34225
1803,45712
1804,29420
1805,20474
1806,42903
1807,46258
1808,28709
1809,46688
1810,20014
1811,35523
1812,47975
1813,41743
1814,43305
1815,36206
1816,36586
1817,26892
1818,33179
1819,48396
1820,22890
1821,31765
1822,45075
1823,29563
1824,49294
1825,34856
1826,44362
1827,34888
1828,36014
1829,26973
1830,32814
1831,36926
1832,28184
1833,48212
1834,39934
1835,36487
1836,38457
1837,24651
1838,33623
1839,39192
1840,36504
1841,27632
1842,48862
1843,46641
1844,41159
1845,41855
1846,23678
1847,40078
1848,37438
1849,40469
1850,26921
1851,26249
1852,42169
1853,44133
1854,38713
1855,20313
1856,27443
1857,44795
1858,33469
1859,23406
1860,30448
1861,26864
1862,40849
1863,42675
1864,28077
1865,48447
1866,31587
1867,42018
1868,43384
1869,46848
1870,48145
1871,34047
1872,25453
1873,32126
1874,40390
1875,24064
1876,37460
1877,31520
1878,23758
1879,36997
1880,40316
1881,46002
1882,36400
1883,28519
1884,26798
1885,32238
1886,37207
1887,30670
1888,45680
1889,32532
1890,37685
1891,25557
1892,29012
1893,37407
1894,41446
1895,23168
1896,44328
1897,46820
1898,46094
1899,36551
1900,48311
1901,47784
1902,47530
1903,47767
1904,46692
1905,48199
1906,33340
1907,41055
1908,39666
1909,48183
1910,33130
1911,33974
1912,44618
1913,26696
1914,37290
1915,27200
1916,46985
1917,31507
1918,21504
1919,22253
1920,44839
1921,28366
1922,48909
1923,35217
1924,29612
1925,46272
1926,20147
1927,37294
1928,41570
1929,48254
1930,28727
1931,32461
1932,40196
1933,24015
1934,25098
1935,24862
1936,42067
1937,32583
1938,30892
1939,23757
1940,20656
1941,32449
1942,27646
1943,31771
1944,36955
1945,28369
1946,26858
1947,22704
1948,46922
1949,26876
1950,27936
1951,34642
1952,36506
1953,43340
1954,27927
1955,23373
1956,31736
1957,39094
1958,29211
1959,33640
1960,41393
1961,39000
1962,41629
1963,43747
1964,34562
1965,32403
1966,39066
1967,42755
1968,44054
1969,45211
1970,33557
1971,20455
1972,30595
1973,32808
1974,35487
1975,35254
1976,29920
1977,20007
1978,28298
1979,45285
1980,21658
1981,27893
1982,44026
1983,29456
1984,34815
1985,43212
1986,26109
1987,27436
1988,48239
1989,21914
1990,49301
1991,20181
1992,21820
1993,45075
1994,36498
1995,49668
1996,49015
1997,43988
1998,39898
1999,40598
2000,21400
